state,year,quarter,transaction_type,transaction_count,transaction_amount_rupees,transaction_amount_crore,avg_transaction_value,region
sikkim,2023,3,Recharge & bill payments,600784,233423001.0,23.3423001,388.5306549442062,North-East
sikkim,2023,4,Financial Services,3357,7657246.0,0.7657246,2280.978850163837,North-East
sikkim,2023,4,Merchant payments,2124031,1877772225.0,187.7772225,884.0606493031411,North-East
sikkim,2023,4,Others,1816,2395457.0,0.2395457,1319.0842511013216,North-East
sikkim,2023,4,Peer-to-peer payments,2165502,6467541154.0,646.7541154,2986.6244196495777,North-East
sikkim,2023,4,Recharge & bill payments,562618,235242389.0,23.5242389,418.1209790657249,North-East
sikkim,2024,1,Financial Services,3962,14632590.0,1.463259,3693.2332155477034,North-East
sikkim,2024,1,Merchant payments,2707037,2172007531.0,217.2007531,802.3560560864148,North-East
sikkim,2024,1,Others,1748,1916486.0,0.1916486,1096.3878718535468,North-East
sikkim,2024,1,Peer-to-peer payments,2501457,6989057055.0,698.9057055,2793.994482015881,North-East
sikkim,2024,1,Recharge & bill payments,605942,278107861.0,27.8107861,458.96779064662957,North-East
sikkim,2024,2,Financial Services,5988,12875123.0,1.2875123,2150.1541416165664,North-East
sikkim,2024,2,Merchant payments,3610564,2756669498.0,275.6669498,763.5010757322125,North-East
sikkim,2024,2,Others,1890,2682555.0,0.2682555,1419.3412698412699,North-East
sikkim,2024,2,Peer-to-peer payments,2927640,8213879109.0,821.3879109,2805.6315356396276,North-East
sikkim,2024,2,Recharge & bill payments,642240,310411870.0,31.041187,483.32690271549575,North-East
sikkim,2024,3,Financial Services,6715,15986708.0,1.5986708,2380.7457930007445,North-East
sikkim,2024,3,Merchant payments,3967262,2720586221.0,272.0586221,685.7591510215358,North-East
sikkim,2024,3,Others,1871,2617632.0,0.2617632,1399.0550507749867,North-East
sikkim,2024,3,Peer-to-peer payments,3060298,7537324304.0,753.7324304,2462.938022375599,North-East
sikkim,2024,3,Recharge & bill payments,677635,293314207.0,29.3314207,432.84984836969755,North-East
sikkim,2024,4,Financial Services,20851,15322191.0,1.5322191,734.8420219653734,North-East
sikkim,2024,4,Merchant payments,4746814,3358031205.0,335.8031205,707.4284362100558,North-East
sikkim,2024,4,Others,1916,3744785.0,0.3744785,1954.480688935282,North-East
sikkim,2024,4,Peer-to-peer payments,3464526,8951460155.0,895.1460155,2583.747431827615,North-East
sikkim,2024,4,Recharge & bill payments,682763,312543062.0,31.2543062,457.7621546568868,North-East
tamil-nadu,2018,1,Financial Services,115363,31876073.74792233,3.187607374792233,276.3110680887488,South
tamil-nadu,2018,1,Merchant payments,326510,272002057.1736871,27.20020571736871,833.0588869366546,South
tamil-nadu,2018,1,Others,305588,280132294.11422664,28.013229411422664,916.6992621249088,South
tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031518934.085688,1003.1518934085688,3756.2608038250723,South
tamil-nadu,2018,1,Recharge & bill payments,3308548,646028338.3951533,64.60283383951533,195.260379597078,South
tamil-nadu,2018,2,Financial Services,167035,65402385.25640666,6.540238525640666,391.54898827435363,South
tamil-nadu,2018,2,Merchant payments,627918,517130320.4660308,51.713032046603075,823.5634596651645,South
tamil-nadu,2018,2,Others,298736,285794226.64323723,28.579422664323722,956.6782264047093,South
tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067624388.09562,1806.762438809562,4075.009977553062,South
tamil-nadu,2018,2,Recharge & bill payments,4464677,1189892955.8051775,118.98929558051775,266.5126627984908,South
tamil-nadu,2018,3,Financial Services,191732,37049222.36590697,3.704922236590697,193.23442287102293,South
tamil-nadu,2018,3,Merchant payments,1290978,733189649.5729834,73.31896495729833,567.9334965994644,South
tamil-nadu,2018,3,Others,332121,245838753.995272,24.5838753995272,740.2083999363847,South
tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792462660.044968,2679.2462660044966,3040.853632963429,South
tamil-nadu,2018,3,Recharge & bill payments,5148411,1521551955.205038,152.1551955205038,295.5381680299102,South
tamil-nadu,2018,4,Financial Services,228398,46571758.68242933,4.657175868242933,203.90615803303587,South
tamil-nadu,2018,4,Merchant payments,3145621,1742903221.432857,174.2903221432857,554.0728592010471,South
tamil-nadu,2018,4,Others,451114,312185737.38152075,31.218573738152074,692.0329171373993,South
tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180083690.57276,3918.008369057276,3395.5821032381946,South
tamil-nadu,2018,4,Recharge & bill payments,7093764,2020329567.8245385,202.03295678245385,284.80360607211327,South
tamil-nadu,2019,1,Financial Services,193261,31217137.545322973,3.1217137545322973,161.52838671704572,South
tamil-nadu,2019,1,Merchant payments,4195222,1924461188.9900146,192.44611889900145,458.7269014583768,South
tamil-nadu,2019,1,Others,377347,256742393.28426796,25.674239328426797,680.3880600197377,South
tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296299081.44436,5129.629908144436,2751.0727588130703,South
tamil-nadu,2019,1,Recharge & bill payments,8863289,2695317014.8660007,269.53170148660007,304.09896539151555,South
tamil-nadu,2019,2,Financial Services,70142,18334602.389631532,1.8334602389631531,261.39263764408673,South
tamil-nadu,2019,2,Merchant payments,6296995,2690331792.5060787,269.0331792506079,427.24057943607687,South
tamil-nadu,2019,2,Others,437125,294847441.9421142,29.484744194211416,674.5151660099838,South
tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924128549.06981,5792.412854906981,3416.755842774003,South
tamil-nadu,2019,2,Recharge & bill payments,8414514,3280033639.8500404,328.00336398500406,389.80666498980696,South
tamil-nadu,2019,3,Financial Services,88261,27213741.831077334,2.7213741831077334,308.3325798606104,South
tamil-nadu,2019,3,Merchant payments,10344027,4079315732.661683,407.9315732661683,394.36437401620117,South
tamil-nadu,2019,3,Others,453581,273599406.1898495,27.35994061898495,603.1985603229622,South
tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615331408.53966,7061.533140853966,3318.758315469804,South
tamil-nadu,2019,3,Recharge & bill payments,9246678,3964144354.4161515,396.4144354416151,428.71011128711865,South
tamil-nadu,2019,4,Financial Services,60624,24332240.65556671,2.4332240655566713,401.3631673193242,South
tamil-nadu,2019,4,Merchant payments,16153034,6420193204.780616,642.0193204780616,397.46051452504935,South
tamil-nadu,2019,4,Others,410980,206859328.2685905,20.68593282685905,503.33186108470125,South
tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858026341.27563,9185.802634127564,3187.964213145066,South
tamil-nadu,2019,4,Recharge & bill payments,11157765,4681454397.562926,468.1454397562926,419.56918769690225,South
tamil-nadu,2020,1,Financial Services,61427,41422107.813630365,4.142210781363037,674.3306333311144,South
tamil-nadu,2020,1,Merchant payments,21541556,8950736938.223478,895.0736938223479,415.51023232599715,South
tamil-nadu,2020,1,Others,335871,176604658.386683,17.660465838668298,525.8109761982516,South
tamil-nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436,10190.768304528436,3300.080797156651,South
tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239429.7322235,549.3239429732223,388.64714660543746,South
tamil-nadu,2020,2,Financial Services,78584,89189349.84916353,8.918934984916353,1134.9555870045242,South
tamil-nadu,2020,2,Merchant payments,11477546,6909361871.628206,690.9361871628206,601.989473327156,South
tamil-nadu,2020,2,Others,138405,65529451.74366937,6.552945174366937,473.46159274353795,South
tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332,8234.764706412332,3794.6748552325116,South
tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189,641.4781159484189,347.2191914179529,South
tamil-nadu,2020,3,Financial Services,129671,158512062.54590106,15.851206254590107,1222.417213917538,South
tamil-nadu,2020,3,Merchant payments,20664887,12554589575.504852,1255.4589575504851,607.5324571339225,South
tamil-nadu,2020,3,Others,207434,90281020.15995154,9.028102015995154,435.2276876498141,South
tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672,12356.108053304672,3891.187910549147,South
tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668,747.6952307406667,426.72391439571857,South
tamil-nadu,2020,4,Financial Services,153044,186775413.14290395,18.677541314290394,1220.4033685927182,South
tamil-nadu,2020,4,Merchant payments,41297305,24417758781.65223,2441.775878165223,591.267608906979,South
tamil-nadu,2020,4,Others,364665,209735503.54521424,20.973550354521425,575.1456913748625,South
tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491,17219.6381789491,3602.378921060889,South
tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391,946.2546013163391,438.81328645338806,South
tamil-nadu,2021,1,Financial Services,170620,215319360.4840321,21.53193604840321,1261.9819510258592,South
tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508,3072.277953458251,570.9292572557625,South
tamil-nadu,2021,1,Others,301617,208899281.88347316,20.889928188347316,692.5978372686989,South
tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611,20640.52303079611,3593.013053255566,South
tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548,1111.5915388739547,447.74805258685217,South
tamil-nadu,2021,2,Financial Services,192614,225113402.6634022,22.51134026634022,1168.7281436624658,South
tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382,3350.479811288382,643.7245377434142,South
tamil-nadu,2021,2,Others,351547,223054882.44675264,22.305488244675264,634.4951953700433,South
tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246,21637.902768630247,3558.110541843612,South
tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478,1315.5346942255478,401.652797892283,South
tamil-nadu,2021,3,Financial Services,182097,246146707.2790811,24.61467072790811,1351.7340059368419,South
tamil-nadu,2021,3,Merchant payments,85074941,52932187058.575195,5293.218705857519,622.1830592697701,South
tamil-nadu,2021,3,Others,515319,294622911.6328684,29.462291163286842,571.729184510698,South
tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346,29612.10792948346,3532.2584401229815,South
tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631,1561.3287081611631,449.2813624986373,South
tamil-nadu,2021,4,Financial Services,228761,275850497.094934,27.585049709493397,1205.845826408059,South
tamil-nadu,2021,4,Merchant payments,117578360,70539086832.13815,7053.9086832138155,599.9325626938337,South
tamil-nadu,2021,4,Others,691914,400412189.80491126,40.041218980491124,578.7022517320235,South
tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047,35352.94245982305,3383.28102729635,South
tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405,1897.9178477534049,524.8104939414408,South
tamil-nadu,2022,1,Financial Services,241201,298216135.377552,29.821613537755198,1236.3801782644018,South
tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326,8179.820897587326,585.1557875898163,South
tamil-nadu,2022,1,Others,579955,355987089.8306444,35.59870898306444,613.8184683822786,South
tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541,40963.17102584541,3431.2171428569736,South
tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962,2070.5079141096962,598.7686477865111,South
tamil-nadu,2022,2,Financial Services,202498,233054908.96978933,23.30549089697893,1150.8998062686512,South
tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309,10081.31335340309,562.4303941998514,South
tamil-nadu,2022,2,Others,459948,277767177.03123105,27.776717703123104,603.9099572804557,South
tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711,46433.31083745711,3405.657542963664,South
tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488,2447.766368379349,639.8172960061236,South
tamil-nadu,2022,3,Financial Services,217741,238069828.1652185,23.80698281652185,1093.3624267603184,South
tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16069,10980.101124616069,543.1679668551506,South
tamil-nadu,2022,3,Others,404438,265434770.79138052,26.543477079138054,656.3052205563783,South
tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984,49388.0482824984,3318.963087706968,South
tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715,2769.422170316715,660.6593688214631,South
tamil-nadu,2022,4,Financial Services,295740,334812023.56560165,33.48120235656017,1132.1161275634058,South
tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468,11884.799873656468,518.2891614080349,South
tamil-nadu,2022,4,Others,400402,275988847.1474179,27.59888471474179,689.2793920795049,South
tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734,52651.14188127734,3231.7114727521125,South
tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997,2971.9449171386996,684.9077000950914,South
tamil-nadu,2023,1,Financial Services,281287,303893116.0,30.3893116,1080.3667286436985,South
tamil-nadu,2023,1,Merchant payments,248540772,124250251559.0,12425.0251559,499.9189893841643,South
tamil-nadu,2023,1,Others,375370,281926174.0,28.1926174,751.0620827450249,South
tamil-nadu,2023,1,Peer-to-peer payments,169269032,554678365256.0,55467.8365256,3276.903983570958,South
tamil-nadu,2023,1,Recharge & bill payments,42745926,36069237413.0,3606.9237413,843.8052649274694,South
tamil-nadu,2023,2,Financial Services,273888,317118374.0,31.7118374,1157.8396059703236,South
tamil-nadu,2023,2,Merchant payments,270279446,132952561597.0,13295.2561597,491.9077775414709,South
tamil-nadu,2023,2,Others,318966,243058635.0,24.3058635,762.0205131581422,South
tamil-nadu,2023,2,Peer-to-peer payments,181169979,603065358975.0,60306.5358975,3328.726769764653,South
tamil-nadu,2023,2,Recharge & bill payments,46387359,39784453434.0,3978.4453434,857.6572215288221,South
tamil-nadu,2023,3,Financial Services,320645,373041817.0,37.3041817,1163.4106784761964,South
tamil-nadu,2023,3,Merchant payments,309648502,147481033140.0,14748.103314,476.28531120748005,South
tamil-nadu,2023,3,Others,298928,228563326.0,22.8563326,764.6099595889311,South
tamil-nadu,2023,3,Peer-to-peer payments,198678217,641624213537.0,64162.4213537,3229.464322890516,South
tamil-nadu,2023,3,Recharge & bill payments,47138716,43398412878.0,4339.8412878,920.6532667966603,South
tamil-nadu,2023,4,Financial Services,381269,421861473.0,42.1861473,1106.466754443713,South
tamil-nadu,2023,4,Merchant payments,336838248,162776066943.0,16277.6066943,483.2469825190398,South
tamil-nadu,2023,4,Others,278724,226976660.0,22.697666,814.3420014064092,South
tamil-nadu,2023,4,Peer-to-peer payments,208592985,662522423764.0,66252.2423764,3176.1491104986103,South
tamil-nadu,2023,4,Recharge & bill payments,47390155,46923336165.0,4692.3336165,990.1494554090401,South
tamil-nadu,2024,1,Financial Services,374620,495981410.0,49.598141,1323.9587048208853,South
tamil-nadu,2024,1,Merchant payments,372666269,174040000374.0,17404.0000374,467.0130217070974,South
tamil-nadu,2024,1,Others,261851,221064820.0,22.106482,844.2389756006278,South
tamil-nadu,2024,1,Peer-to-peer payments,219277542,689079882786.0,68907.9882786,3142.5009442417045,South
tamil-nadu,2024,1,Recharge & bill payments,47746915,50024181672.0,5002.4181672,1047.6945300445066,South
tamil-nadu,2024,2,Financial Services,423814,610399506.0,61.0399506,1440.253285639455,South
tamil-nadu,2024,2,Merchant payments,421976763,197165267684.0,19716.5267684,467.24200233746046,South
tamil-nadu,2024,2,Others,262960,276080355.0,27.6080355,1049.8948699421965,South
tamil-nadu,2024,2,Peer-to-peer payments,232946490,735720936629.0,73572.0936629,3158.325916947708,South
tamil-nadu,2024,2,Recharge & bill payments,49473659,51378465692.0,5137.8465692,1038.501431478921,South
tamil-nadu,2024,3,Financial Services,499913,641815710.0,64.181571,1283.8548107370682,South
tamil-nadu,2024,3,Merchant payments,465377405,211903749095.0,21190.3749095,455.3374246757854,South
tamil-nadu,2024,3,Others,251213,316605354.0,31.6605354,1260.3064093020664,South
tamil-nadu,2024,3,Peer-to-peer payments,261706244,784327647260.0,78432.764726,2996.9772034174316,South
tamil-nadu,2024,3,Recharge & bill payments,50701926,53589777402.0,5358.9777402,1056.9574300195222,South
tamil-nadu,2024,4,Financial Services,1645600,715680931.0,71.5680931,434.90576750121534,South
tamil-nadu,2024,4,Merchant payments,495976852,225671459942.0,22567.1459942,455.0040168850461,South
tamil-nadu,2024,4,Others,250554,360782602.0,36.0782602,1439.9395020634274,South
tamil-nadu,2024,4,Peer-to-peer payments,272513152,807642909750.0,80764.290975,2963.6841518386605,South
tamil-nadu,2024,4,Recharge & bill payments,50037730,53242042381.0,5324.2042381,1064.0379246020952,South
telangana,2018,1,Financial Services,262876,57011875.36233704,5.701187536233704,216.8774454964966,South
telangana,2018,1,Merchant payments,351474,282899066.6137372,28.289906661373724,804.893296840555,South
telangana,2018,1,Others,391852,388111458.2121352,38.81114582121352,990.4541975341077,South
telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422,1174.826895076042,3552.282625194209,South
telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189,83.19127675937189,197.6359519422783,South
telangana,2018,2,Financial Services,277805,85498213.25384143,8.549821325384142,307.76340689995294,South
telangana,2018,2,Merchant payments,701082,551696487.3185428,55.16964873185428,786.9214832480977,South
telangana,2018,2,Others,315162,357356020.669816,35.7356020669816,1133.8804191806628,South
telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553,2074.852074257553,4336.993754195015,South
telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579,127.4130053834579,271.86997445762336,South
telangana,2018,3,Financial Services,307312,52554123.97376218,5.255412397376218,171.01227408549676,South
telangana,2018,3,Merchant payments,1770075,855534175.4794186,85.55341754794186,483.332161337468,South
telangana,2018,3,Others,365483,300363110.81379545,30.036311081379544,821.8251213156165,South
telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743,2925.3505738828744,2530.371697661987,South
telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837,156.8136060627837,294.2711726210131,South
telangana,2018,4,Financial Services,392423,64569231.23559249,6.456923123559249,164.53987466481956,South
telangana,2018,4,Merchant payments,5315161,2356841304.9649296,235.68413049649297,443.41861045506045,South
telangana,2018,4,Others,521147,380139546.93821603,38.0139546938216,729.4286390178127,South
telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112,4454.166750174112,2860.499882973144,South
telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865,216.58708631686503,304.14686186522937,South
telangana,2019,1,Financial Services,463688,54547989.275453925,5.454798927545393,117.63942408570833,South
telangana,2019,1,Merchant payments,12341901,4144368545.535969,414.4368545535969,335.7966123319227,South
telangana,2019,1,Others,470752,343989909.8750894,34.39899098750894,730.724266439844,South
telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301,8736.1237975493,2157.655392282372,South
telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172,361.9117615485172,314.01248542871264,South
telangana,2019,2,Financial Services,252173,43627344.86329399,4.362734486329399,173.00561465063265,South
telangana,2019,2,Merchant payments,25682382,8442740781.469844,844.2740781469844,328.73667175692054,South
telangana,2019,2,Others,709213,490894328.3915366,49.08943283915366,692.1676962936898,South
telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147,14109.570289916146,3018.632674340577,South
telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645,560.3477828548964,345.3603671755145,South
telangana,2019,3,Financial Services,183163,39617186.74048498,3.961718674048498,216.2947032997111,South
telangana,2019,3,Merchant payments,44035953,14308557740.55424,1430.855774055424,324.92899019476744,South
telangana,2019,3,Others,857925,445278745.3818412,44.527874538184115,519.0182654449295,South
telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203,18034.286838836204,3006.660919885932,South
telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364,679.3699069387364,413.3118765073176,South
telangana,2019,4,Financial Services,137291,33453857.404595934,3.3453857404595935,243.6711612894941,South
telangana,2019,4,Merchant payments,59347809,21510626607.08445,2151.062660708445,362.4502230079707,South
telangana,2019,4,Others,703042,294688962.659046,29.4688962659046,419.162671161959,South
telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316,24934.668099599316,3019.1979348337763,South
telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655,956.1315124602655,459.74368317336143,South
telangana,2020,1,Financial Services,88184,59500639.38684589,5.950063938684589,674.7328243995042,South
telangana,2020,1,Merchant payments,76818285,31076431477.91269,3107.643147791269,404.54471846009955,South
telangana,2020,1,Others,509877,241784101.54604858,24.178410154604858,474.200839704573,South
telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554,32764.179804480555,3424.7468129412023,South
telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993,1232.4266104564992,468.1712746795084,South
telangana,2020,2,Financial Services,116776,134169906.74750492,13.416990674750492,1148.9510408603217,South
telangana,2020,2,Merchant payments,44181999,26712043204.891262,2671.204320489126,604.5910961360363,South
telangana,2020,2,Others,187200,100126467.191328,10.0126467191328,534.8636067912821,South
telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438,27947.85539097438,3644.5820592204323,South
telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046,1510.6945863857047,489.12151149536953,South
telangana,2020,3,Financial Services,195857,223377023.50525153,22.337702350525152,1140.5107987217793,South
telangana,2020,3,Merchant payments,86836471,49743225885.179474,4974.322588517947,572.8379482991596,South
telangana,2020,3,Others,318539,156875854.55487928,15.687585455487929,492.4855498224057,South
telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534,43745.91889050534,3749.594514492767,South
telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897,1837.8477087576896,568.0634443933827,South
telangana,2020,4,Financial Services,230134,275357720.01805824,27.535772001805825,1196.5103809869825,South
telangana,2020,4,Merchant payments,143897953,81725950703.21272,8172.595070321272,567.9438032256979,South
telangana,2020,4,Others,733503,366346176.40682477,36.63461764068248,499.4474138576458,South
telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154,59197.66012785154,3685.859310397624,South
telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398,2200.6183348803984,576.4597386281122,South
telangana,2021,1,Financial Services,262473,320153410.17969453,32.015341017969455,1219.7574995511711,South
telangana,2021,1,Merchant payments,185230619,95927278280.53006,9592.727828053006,517.8802446291563,South
telangana,2021,1,Others,969268,387877900.5044867,38.78779005044867,400.17611280315316,South
telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419,67627.6353116842,3762.5633945909044,South
telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346,2644.760133853346,570.3410493465975,South
telangana,2021,2,Financial Services,278546,300569264.1443888,30.05692641443888,1079.0650885110135,South
telangana,2021,2,Merchant payments,205232899,123207789311.2962,12320.77893112962,600.3315740879157,South
telangana,2021,2,Others,856400,420723415.91505665,42.07234159150566,491.2697523529386,South
telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885,87215.1973637885,3777.8092736441413,South
telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227,3187.7277168343226,543.6295578755071,South
telangana,2021,3,Financial Services,235519,329138539.4612142,32.91385394612142,1397.5031290945283,South
telangana,2021,3,Merchant payments,286735350,159227310549.39368,15922.731054939368,555.3110579124398,South
telangana,2021,3,Others,1734852,543116826.3422191,54.31168263422191,313.06233980893995,South
telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0405,98175.46792410406,3616.879595965659,South
telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624,3643.4881136016243,580.6899603552697,South
telangana,2021,4,Financial Services,298871,392141743.6705663,39.21417436705663,1312.076928409134,South
telangana,2021,4,Merchant payments,376584215,212974766412.01556,21297.476641201556,565.5435303150334,South
telangana,2021,4,Others,855060,639658842.8998816,63.96588428998816,748.0865002454583,South
telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016,120499.1223519016,3631.9575284142725,South
telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789,4476.03989833079,673.3212200271367,South
telangana,2022,1,Financial Services,284035,394283511.9410973,39.42835119410973,1388.1511501790178,South
telangana,2022,1,Merchant payments,449186799,243841863780.6793,24384.18637806793,542.8518031329752,South
telangana,2022,1,Others,2582005,642005688.7661512,64.20056887661512,248.64618339861897,South
telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056,137528.95666677057,3736.708369806902,South
telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254,5047.045017988254,760.6454245661615,South
telangana,2022,2,Financial Services,245023,324857780.5553103,32.48577805553103,1325.825659449563,South
telangana,2022,2,Merchant payments,565370506,307468406704.909,30746.8406704909,543.8352433349415,South
telangana,2022,2,Others,611316,470432687.3850265,47.043268738502654,769.5409369050155,South
telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835,158001.4085694835,3743.6072628168017,South
telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931,6313.676164939309,840.7122911995532,South
telangana,2022,3,Financial Services,340458,442783619.09123904,44.2783619091239,1300.5528408533182,South
telangana,2022,3,Merchant payments,880414292,447150646953.73706,44715.06469537371,507.8866290754592,South
telangana,2022,3,Others,800064,621900924.4423015,62.19009244423015,777.313970435242,South
telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53,217017.332358853,3462.136017839358,South
telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194,8793.721066627195,734.1570529486198,South
telangana,2022,4,Financial Services,401838,498719426.0054372,49.87194260054372,1241.0957301336289,South
telangana,2022,4,Merchant payments,1002521735,491556008133.53546,49155.60081335354,490.3195521576751,South
telangana,2022,4,Others,782297,680680558.3343163,68.06805583343163,870.105034704615,South
telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.8516,239338.03952968516,3445.6322838885935,South
telangana,2022,4,Recharge & bill payments,121188131,92136759501.42021,9213.675950142022,760.2787396846661,South
telangana,2023,1,Financial Services,326874,458821191.0,45.8821191,1403.6637695258723,South
telangana,2023,1,Merchant payments,830385203,369961744486.0,36996.1744486,445.53027095064937,South
telangana,2023,1,Others,565916,560179944.0,56.0179944,989.8641211769944,South
telangana,2023,1,Peer-to-peer payments,522865792,1898813645344.0,189881.3645344,3631.5507237161155,South
telangana,2023,1,Recharge & bill payments,86187673,102787343319.0,10278.7343319,1192.5991239953769,South
telangana,2023,2,Financial Services,354045,517795343.0,51.7795343,1462.5127963959383,South
telangana,2023,2,Merchant payments,977182965,429169888297.0,42916.9888297,439.19092295781064,South
telangana,2023,2,Others,463571,507337241.0,50.7337241,1094.411084817644,South
telangana,2023,2,Peer-to-peer payments,593322476,2155918289810.0,215591.828981,3633.6366428329948,South
telangana,2023,2,Recharge & bill payments,94107914,112036624317.0,11203.6624317,1190.5122487041845,South
telangana,2023,3,Financial Services,420147,666845736.0,66.6845736,1587.1724325057658,South
telangana,2023,3,Merchant payments,1128208049,480552979790.0,48055.297979,425.9435839125094,South
telangana,2023,3,Others,424384,478544808.0,47.8544808,1127.6221723721912,South
telangana,2023,3,Peer-to-peer payments,647331506,2272184853961.0,227218.4853961,3510.079198834793,South
telangana,2023,3,Recharge & bill payments,98661838,116319676778.0,11631.9676778,1178.9733410196554,South
telangana,2023,4,Financial Services,483067,734596496.0,73.4596496,1520.6927734662065,South
telangana,2023,4,Merchant payments,1225132365,532737433404.0,53273.7433404,434.8407148675727,South
telangana,2023,4,Others,404604,489730148.0,48.9730148,1210.3937380747595,South
telangana,2023,4,Peer-to-peer payments,695789540,2453419152855.0,245341.9152855,3526.093756533046,South
telangana,2023,4,Recharge & bill payments,99012602,129036561862.0,12903.6561862,1303.233722329608,South
telangana,2024,1,Financial Services,494360,861174964.0,86.1174964,1741.9996844404886,South
telangana,2024,1,Merchant payments,1341371332,554207756092.0,55420.7756092,413.1650519663857,South
telangana,2024,1,Others,438771,485343794.0,48.5343794,1106.1437378495843,South
telangana,2024,1,Peer-to-peer payments,735409951,2516930587879.0,251693.0587879,3422.4864437264055,South
telangana,2024,1,Recharge & bill payments,101670893,131284438344.0,13128.4438344,1291.26866569373,South
telangana,2024,2,Financial Services,612770,1074628255.0,107.4628255,1753.722040896258,South
telangana,2024,2,Merchant payments,1526789940,632844110484.0,63284.4110484,414.4932409523212,South
telangana,2024,2,Others,464783,554652542.0,55.4652542,1193.3580660222083,South
